station,eval_year,date,dap,sim_day,bc_two_stage_irrigation_00609,bc_two_stage_n_00609,ft0_irrigation_00610,ft0_n_00610,expert_schedule_irrigation,expert_schedule_n,irrigation_diff,n_diff,is_event_day,notes
SYA,2012,2012-04-29,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-04-30,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-01,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-02,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-03,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-04,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-05,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-06,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-07,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-08,7.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-09,8.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-10,9.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-11,10.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-12,11.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-13,12.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-14,13.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-15,14.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-16,15.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-17,16.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-18,17.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-19,18.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-20,19.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-21,20.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-22,21.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-23,22.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-24,23.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-25,24.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-26,25.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-27,26.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-28,27.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-29,28.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-30,29.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-05-31,30.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-01,31.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-02,32.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-03,33.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-04,34.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-05,35.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-06,36.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-07,37.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-08,38.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-09,39.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-10,40.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-11,41.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-12,42.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-13,43.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-14,44.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-15,45.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-16,46.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-17,47.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-18,48.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-19,49.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-20,50.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-21,51.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-22,52.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-23,53.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-24,54.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-25,55.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-26,56.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-27,57.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-28,58.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-29,59.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-06-30,60.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-01,61.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-02,62.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-03,63.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-04,64.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-05,65.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-06,66.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-07,67.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-08,68.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-09,69.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-10,70.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-11,71.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-12,72.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-13,73.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-14,74.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-15,75.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-16,76.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-17,77.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-18,78.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-19,79.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-20,80.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-21,81.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-22,82.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-23,83.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-24,84.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-25,85.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-26,86.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-27,87.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-28,88.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-29,89.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-30,90.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-07-31,91.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-01,92.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-02,93.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-03,94.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-04,95.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-05,96.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-06,97.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-07,98.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-08,99.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-09,100.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-10,101.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-11,102.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-12,103.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-13,104.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-14,105.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-15,106.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-16,107.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-17,108.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-18,109.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-19,110.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-20,111.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-21,112.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-22,113.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-23,114.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-24,115.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-25,116.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-26,117.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-27,118.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-28,119.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-29,120.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-30,121.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-08-31,122.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-01,123.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-02,124.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-03,125.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-04,126.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-05,127.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-06,128.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-07,129.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-08,130.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2012,2012-09-09,130.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-21,0.0,1,0.0,138.5,0.0,0.0,0.0,138.5,0.0,-138.5,True,anfer_dap_range
SYA,2014,2014-04-22,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-23,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-24,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-25,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-26,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-27,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-28,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-29,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-04-30,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-01,7.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-02,8.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-03,9.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-04,10.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-05,11.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-06,12.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-07,13.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-08,14.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-09,15.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-10,16.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-11,17.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-12,18.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-13,19.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-14,20.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-15,21.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-16,22.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-17,23.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-18,24.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-19,25.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-20,26.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-21,27.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-22,28.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-23,29.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-24,30.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-25,31.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-26,32.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-27,33.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-28,34.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-29,35.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-30,36.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-05-31,37.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-01,38.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-02,39.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-03,40.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-04,41.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-05,42.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-06,43.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-07,44.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-08,45.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-09,46.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-10,47.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-11,48.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-12,49.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-13,50.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-14,51.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-15,52.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-16,53.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-17,54.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-18,55.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-19,56.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-20,57.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-21,58.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-22,59.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-23,60.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-24,61.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-25,62.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-26,63.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-27,64.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-28,65.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-29,66.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-06-30,67.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-01,68.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-02,69.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-03,70.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-04,71.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-05,72.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-06,73.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-07,74.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-08,75.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-09,76.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-10,77.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-11,78.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-12,79.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-13,80.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-14,81.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-15,82.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-16,83.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-17,84.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-18,85.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-19,86.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-20,87.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-21,88.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-22,89.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-23,90.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-24,91.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-25,92.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-26,93.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-27,94.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-28,95.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-29,96.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-30,97.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-07-31,98.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-01,99.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-02,100.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-03,101.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-04,102.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-05,103.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-06,104.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-07,105.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-08,106.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-09,107.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-10,108.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-11,109.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-12,110.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-13,111.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-14,112.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-15,113.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
SYA,2014,2014-08-16,114.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
