station,year,treatment_id,treatment_name,total_irrigation,total_n,run_status,error_message,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,profit_default,profit_low_water_cost,mean_swfac,max_swfac,swfac_stress_days_gt_0p05,swfac_stress_days_gt_0p10,mean_nstres,max_nstres,nstres_days_gt_0p05,daily_csv_path,notes,schedule_id,yield_gain_vs_augmented_rf_prior,profit_gain_vs_augmented_rf_prior_default,profit_gain_vs_augmented_rf_prior_low_water_cost,yield_per_100mm_irrigation,recommendation_type,is_pareto
FQA,2008,FQA2008_IRR0041,FQA2008_IRR0041,80.0,150.0,ok_cached,,True,105,4970.275573730469,7657.9815673828125,0.7166659832000732,-27.79724426269531,4.202755737304692,0.0,0.0,0,0,0.07636942295801072,0.3851946592330932,29,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0041_daily.csv,,FQA2008_IRR0041,-1533.0011596679688,-72.37273317197939,-40.37273317197939,6212.844467163086,,False
FQA,2008,FQA2008_IRR0042,FQA2008_IRR0042,80.0,150.0,ok_cached,,True,105,7549.9932861328125,12810.6884765625,0.9832037091255188,-2.0000671386718665,29.999932861328134,0.0,0.0,0,0,0.007391239915575294,0.0925673246383667,9,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0042_daily.csv,,FQA2008_IRR0042,1046.716552734375,-46.57555604795595,-14.57555604795595,9437.491607666016,,False
FQA,2008,FQA2008_IRR0043,FQA2008_IRR0043,80.0,150.0,ok_cached,,True,105,7426.7510986328125,12628.228759765623,0.968214213848114,-3.2324890136718665,28.767510986328134,0.004957135518391926,0.2916524410247803,2,2,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0043_daily.csv,,FQA2008_IRR0043,923.474365234375,-47.80797792295595,-15.80797792295595,9283.438873291016,,False
FQA,2008,FQA2008_IRR0044,FQA2008_IRR0044,80.0,150.0,ok_cached,,True,105,7545.2490234375,12638.3740234375,0.9645634293556212,-2.0475097656249943,29.952490234375006,0.0072098516282581146,0.3446959853172302,3,3,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0044_daily.csv,,FQA2008_IRR0044,1041.9722900390625,-46.62299867490908,-14.622998674909077,9431.561279296875,,False
FQA,2008,FQA2008_IRR0045,FQA2008_IRR0045,80.0,150.0,ok_cached,,True,105,7477.745361328125,12483.45947265625,0.962599515914917,-2.722546386718747,29.277453613281253,0.009791202772231326,0.3718360066413879,4,3,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0045_daily.csv,,FQA2008_IRR0045,974.4686279296875,-47.29803529600283,-15.29803529600283,9347.181701660156,,False
FQA,2008,FQA2008_IRR0046,FQA2008_IRR0046,80.0,150.0,ok_cached,,True,105,4970.275573730469,7657.9815673828125,0.7166659832000732,-27.79724426269531,4.202755737304692,0.0,0.0,0,0,0.07636942295801072,0.3851946592330932,29,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0046_daily.csv,,FQA2008_IRR0046,-1533.0011596679688,-72.37273317197939,-40.37273317197939,6212.844467163086,,False
FQA,2008,FQA2008_IRR0047,FQA2008_IRR0047,80.0,150.0,ok_cached,,True,105,7549.9932861328125,12810.6884765625,0.9832037091255188,-2.0000671386718665,29.999932861328134,0.0,0.0,0,0,0.007391239915575294,0.0925673246383667,9,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0047_daily.csv,,FQA2008_IRR0047,1046.716552734375,-46.57555604795595,-14.57555604795595,9437.491607666016,,False
FQA,2008,FQA2008_IRR0048,FQA2008_IRR0048,80.0,150.0,ok_cached,,True,105,7426.7510986328125,12628.228759765623,0.968214213848114,-3.2324890136718665,28.767510986328134,0.004957135518391926,0.2916524410247803,2,2,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0048_daily.csv,,FQA2008_IRR0048,923.474365234375,-47.80797792295595,-15.80797792295595,9283.438873291016,,False
FQA,2008,FQA2008_IRR0049,FQA2008_IRR0049,80.0,150.0,ok_cached,,True,105,7545.2490234375,12638.3740234375,0.9645634293556212,-2.0475097656249943,29.952490234375006,0.0072098516282581146,0.3446959853172302,3,3,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0049_daily.csv,,FQA2008_IRR0049,1041.9722900390625,-46.62299867490908,-14.622998674909077,9431.561279296875,,False
FQA,2008,FQA2008_IRR0050,FQA2008_IRR0050,80.0,150.0,ok_cached,,True,105,7477.745361328125,12483.45947265625,0.962599515914917,-2.722546386718747,29.277453613281253,0.009791202772231326,0.3718360066413879,4,3,0.00018187477475120763,0.0121910572052001,0,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0050_daily.csv,,FQA2008_IRR0050,974.4686279296875,-47.29803529600283,-15.29803529600283,9347.181701660156,,False
FQA,2008,FQA2008_IRR0051,FQA2008_IRR0051,70.0,150.0,ok_cached,,True,105,4970.275573730469,7654.853515625,0.7166659832000732,-22.79724426269531,5.202755737304692,0.0,0.0,0,0,0.07636942295801072,0.3851946592330932,29,Leave_One_experiments\water_nitrogen_factorial_diagnosis\daily_outputs\FQA\FQA_2008_FQA2008_IRR0051_daily.csv,,FQA2008_IRR0051,-1533.0011596679688,-67.37273317197939,-39.37273317197939,7100.3936767578125,,False
