station,method,seed,prior_policy,train_year,eval_year,run_status,episode_completed,episode_length,final_grnwt,total_irrigation,total_n_fertilizer,profit_score,mean_swfac,mean_nstres,bc_action_deviation_mean,bc_action_deviation_max,irrigation_saturation_ratio_100_200,n_saturation_ratio_100_200,irrigation_saturation_ratio_300_450,n_saturation_ratio_300_450,daily_csv_path,figure_dir,notes,model_path,augmented_rf_prior_yield,augmented_rf_prior_irrigation,augmented_rf_prior_n,augmented_rf_prior_profit,yield_loss_vs_augmented_rf_prior,yield_loss_vs_expert_best,yield_loss_vs_ppo_baseline,input_reduction_vs_ppo_baseline,cap_regression_300_450,passes_low_input_gate
HLA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,6233.0859375,100.0,200.0,-37.669140625,0.0,0.12805190558969623,0.015362108650400335,0.5913167987536962,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed0_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed0.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,-0.2271818153415031,,0.09348424223207498,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,7081.7755126953125,100.0,200.0,-29.18224487304687,0.0,0.07031221617788276,0.017407098632562075,0.5932708527455076,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed0_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed0.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,-0.441693141074132,,-0.029945866237838455,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,6775.01953125,100.0,200.0,-32.2498046875,0.0,0.16300765710806697,0.01636840036001421,0.5866175547738638,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed0_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed0.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,-0.41525449660650793,,0.014667529720131361,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,6226.1285400390625,100.0,200.0,-37.738714599609374,0.0,0.12879209793530977,0.015366861926989096,0.5907086044386092,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed1_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed1.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,-0.22581202969571268,,0.0944960990385807,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,7062.764892578125,100.0,200.0,-29.37235107421874,0.0,0.07177158770145185,0.017424879759583192,0.5912326822777288,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed1_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed1.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,-0.4378229985397658,,-0.027181035642853516,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,7034.3017578125,100.0,200.0,-29.656982421875,0.0,0.15459547468326376,0.016344854657441815,0.5893393260040735,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed1_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed1.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,-0.4694167518354641,,-0.023041468109334152,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2011,2011,ok,True,169,6224.8394775390625,100.0,200.0,-37.75160522460937,0.0,0.1289093349812299,0.01555213559936998,0.5704367507697349,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed2_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed2.zip,5079.18701171875,0.0,69.0366341991342,33.53271156740395,-0.22555823661878405,,0.09468357527117478,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2011,2007,ok,True,149,7068.5858154296875,100.0,200.0,-29.31414184570312,0.0,0.07132292033841946,0.01766907521283682,0.5648623399569378,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed2_eval2007_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2007,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed2.zip,4912.1240234375,0.0,69.0366341991342,31.86208168459145,-0.43900800991647143,,-0.028027608005661214,0.6,False,True
HLA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2011,2009,ok,True,159,6933.6114501953125,100.0,200.0,-30.663885498046866,0.0,0.16341730258749715,0.016368166150804043,0.58664413345755,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/HLA/HLA_MS2_guardrail_augmented_RF_100_200_seed2_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/HLA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/HLA/HLA_MS2_guardrail_augmented_RF_100_200_train2011_seed2.zip,4787.138671875,0.0,69.0366341991342,30.612228168966453,-0.44838324632856186,,-0.008397461685432634,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,9849.32861328125,100.0,200.0,-1.5067138671875,0.0,0.018153516893033628,0.021721574832852714,0.5522466489367212,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed0_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed0.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,-0.22955596172126894,,-0.43244801706601826,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,9987.77099609375,100.0,200.0,-0.12229003906249147,0.037763968110084534,0.045641655723253884,0.020382196283971143,0.5513415972134569,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed0_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed0.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,-0.22482679373636405,,-0.452582538364277,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,10179.993896484375,100.0,200.0,1.7999389648437472,0.0,0.03831556043424807,0.02052974471204942,0.5510990945062477,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed0_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed0.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,-0.2757969666465749,,-0.4805386888096928,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,9261.222534179688,100.0,200.0,-7.387774658203128,0.0,0.02047952855074847,0.02175316256832131,0.5507899382537637,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed1_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed1.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,-0.1561388422326598,,-0.3469161580012761,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,10327.559814453125,100.0,200.0,3.2755981445312585,0.02195631071097321,0.04872396795286073,0.020387167905192922,0.5510995373679821,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed1_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed1.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,-0.26649599591384204,,-0.502000101549626,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,10339.6240234375,100.0,200.0,3.396240234375,0.0,0.03487789422482044,0.020472869269392027,0.5539740868841312,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed1_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed1.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,-0.29580244344971285,,-0.5037546731469057,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2012,2012,ok,True,135,9539.512329101562,100.0,200.0,-4.604876708984378,0.0,0.02320072165241948,0.02156398050266077,0.5606938814256665,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed2_eval2012_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2012,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed2.zip,8010.47607421875,0.0,108.51833687146188,52.97517652432204,-0.19087957328827515,,-0.3873895425899486,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2012,2014,ok,True,144,9958.419799804688,100.0,200.0,-0.415802001953125,0.03487929701805115,0.053078906817568675,0.02021438699847304,0.5608126018984139,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed2_eval2014_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2014,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed2.zip,8154.435424804687,0.0,108.51833687146188,54.4147700301814,-0.2212273788461829,,-0.4483138146193824,0.6,False,True
SYA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2012,2015,ok,True,143,10081.18896484375,100.0,200.0,0.8118896484375,0.0,0.04452276354903108,0.020329463625475,0.562529656395965,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/SYA/SYA_MS2_guardrail_augmented_RF_100_200_seed2_eval2015_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/SYA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2015,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/SYA/SYA_MS2_guardrail_augmented_RF_100_200_train2012_seed2.zip,7979.3212890625,0.0,108.51833687146188,52.66362867275953,-0.2634143431048884,,-0.4661688841293913,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,8022.227783203125,100.0,200.0,-19.777722167968747,0.0,0.00029891405416571575,0.02864254831806766,0.5756195021840602,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed0_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed0.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,-0.35914480586641484,,-0.1667215839469215,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,9030.546264648438,100.0,200.0,-9.694537353515628,0.0,0.0004080832004547119,0.025832334794851232,0.5757500901280929,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed0_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed0.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,-0.3716576288316777,,-0.3133674992197367,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,9163.1591796875,100.0,200.0,-8.368408203125,0.0010572399411882673,0.00027961390359061103,0.02515296606149093,0.5721398623449624,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed0_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed0.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,-0.2816875303765318,,-0.3326542054150095,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,0,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,8985.961303710938,100.0,200.0,-10.140386962890616,0.0,0.00020485882665596756,0.025832062850515786,0.5757668578490729,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed0_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_0_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed0.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,-0.3878553925207611,,-0.306883236038613,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,8026.815185546875,100.0,200.0,-19.73184814453124,0.0,0.00029906436153080153,0.028320581880127933,0.5964210646355413,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed1_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed1.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,-0.3599220144219961,,-0.16738875788829327,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,9095.255737304688,100.0,200.0,-9.047442626953128,0.0,0.00040784244443856034,0.02556038780061871,0.5950819794621425,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed1_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed1.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,-0.38148640764809133,,-0.32277859305478673,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,9204.32861328125,100.0,200.0,-7.956713867187503,0.0019688640322004045,0.00027959233238583517,0.02478394056646404,0.5990384165416082,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed1_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed1.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,-0.28744606284716095,,-0.3386417275934834,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,1,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,8988.419189453125,100.0,200.0,-10.115808105468744,0.0,0.00020475597942576688,0.02554292077321734,0.5965148062587783,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed1_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_1_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed1.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,-0.3882350057714977,,-0.30724070137415105,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2010,2010,ok,True,92,8011.4837646484375,100.0,200.0,-19.885162353515625,0.0,0.0002989594055258709,0.02917408671520261,0.47604370629370624,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed2_eval2010_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2010,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed2.zip,5902.408447265625,0.0,71.40655594405594,41.17244548664226,-0.3573245288302391,,-0.16515901570717065,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2010,2011,ok,True,102,9042.68310546875,100.0,200.0,-9.573168945312503,0.0,0.0004117132401933857,0.026249721706288753,0.47604370629370624,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed2_eval2011_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2011,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed2.zip,6583.673706054688,0.0,71.40655594405594,47.9850980745329,-0.37350110427748395,,-0.315132634108531,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2010,2008,ok,True,105,9166.691284179688,100.0,200.0,-8.333087158203128,0.0,0.00027969678243001305,0.025060919909914978,0.47604370629370624,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed2_eval2008_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2008,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed2.zip,7149.292602539063,0.0,71.40655594405594,53.64128703937665,-0.2821815798844416,,-0.33316790094437604,0.6,False,True
LCA,MS2_guardrail_augmented_RF_100_200,2,BC_random_forest_regressor_augmented,2010,2009,ok,True,102,8971.99462890625,100.0,200.0,-10.280053710937494,0.0,0.0002048483081892425,0.026314932260538354,0.47899989287058514,1.0,1.0,0.3333333333333333,0.4444444444444444,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/daily_outputs/LCA/LCA_MS2_guardrail_augmented_RF_100_200_seed2_eval2009_daily.csv,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/figures/LCA/MS2_guardrail_augmented_RF_100_200/seed_2_eval_2009,simday_safety_action_table_or_constrained_ppo,Leave_One_experiments/constrained_ppo_multiseed_augmented_prior/models/LCA/LCA_MS2_guardrail_augmented_RF_100_200_train2010_seed2.zip,6474.7100830078125,0.0,71.40655594405594,46.895461844064144,-0.38569828052259747,,-0.3048519772173769,0.6,False,True
