schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
HLA2011_S0163,HLA,2011,ok,True,169,6248.851318359375,14426.202392578123,0.0001650390622671,50.0,150.0,100.0,150.0,0.0,0.1303445199537559,12497.70263671875,4165.90087890625,-0.0114868164062471,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0163_eval2011_daily.csv,
HLA2011_S0164,HLA,2011,ok,True,169,6318.477783203125,14242.901611328123,0.0001679687411524,100.0,150.0,150.0,150.0,0.0,0.1323336050707913,6318.477783203125,4212.318522135417,-24.31522216796875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0164_eval2011_daily.csv,
HLA2011_S0165,HLA,2011,ok,True,169,6318.477783203125,14242.901611328123,0.0001679687411524,100.0,150.0,200.0,150.0,0.0,0.1323336050707913,6318.477783203125,4212.318522135417,-24.31522216796875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0165_eval2011_daily.csv,
HLA2011_S0166,HLA,2011,ok,True,169,6332.40478515625,14768.536376953123,0.0001826171792345,50.0,150.0,50.0,150.0,0.0,0.1212138614710971,12664.8095703125,4221.603190104167,0.8240478515625043,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0166_eval2011_daily.csv,
HLA2011_S0167,HLA,2011,ok,True,169,6362.423095703125,14561.070556640623,0.0001821289042709,100.0,150.0,100.0,150.0,0.0,0.1229111114902609,6362.423095703125,4241.615397135417,-23.87576904296875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0167_eval2011_daily.csv,
HLA2011_S0168,HLA,2011,ok,True,169,6362.423095703125,14561.070556640623,0.0001821289042709,100.0,150.0,150.0,150.0,0.0,0.1229111114902609,6362.423095703125,4241.615397135417,-23.87576904296875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0168_eval2011_daily.csv,
HLA2011_S0169,HLA,2011,ok,True,169,6259.46044921875,14400.56396484375,0.0001655273372307,100.0,150.0,100.0,150.0,0.0,0.1294775901461494,6259.46044921875,4172.9736328125,-24.9053955078125,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0169_eval2011_daily.csv,
HLA2011_S0170,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,150.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0170_eval2011_daily.csv,
HLA2011_S0171,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,200.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0171_eval2011_daily.csv,
HLA2011_S0172,HLA,2011,ok,True,169,6259.46044921875,14400.56396484375,0.0001655273372307,100.0,150.0,150.0,150.0,0.0,0.1294775901461494,6259.46044921875,4172.9736328125,-24.9053955078125,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0172_eval2011_daily.csv,
HLA2011_S0173,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,200.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0173_eval2011_daily.csv,
HLA2011_S0174,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,250.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0174_eval2011_daily.csv,
HLA2011_S0175,HLA,2011,ok,True,169,6332.40478515625,14768.536376953123,0.0001826171792345,50.0,150.0,100.0,150.0,0.0,0.1212138614710971,12664.8095703125,4221.603190104167,0.8240478515625043,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0175_eval2011_daily.csv,
HLA2011_S0176,HLA,2011,ok,True,169,6362.423095703125,14561.070556640623,0.0001821289042709,100.0,150.0,150.0,150.0,0.0,0.1229111114902609,6362.423095703125,4241.615397135417,-23.87576904296875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0176_eval2011_daily.csv,
HLA2011_S0177,HLA,2011,ok,True,169,6362.423095703125,14561.070556640623,0.0001821289042709,100.0,150.0,200.0,150.0,0.0,0.1229111114902609,6362.423095703125,4241.615397135417,-23.87576904296875,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0177_eval2011_daily.csv,
HLA2011_S0178,HLA,2011,ok,True,169,6259.46044921875,14400.56396484375,0.0001655273372307,100.0,150.0,150.0,150.0,0.0,0.1294775901461494,6259.46044921875,4172.9736328125,-24.9053955078125,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0178_eval2011_daily.csv,
HLA2011_S0179,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,200.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0179_eval2011_daily.csv,
HLA2011_S0180,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,250.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0180_eval2011_daily.csv,
HLA2011_S0181,HLA,2011,ok,True,169,6259.46044921875,14400.56396484375,0.0001655273372307,100.0,150.0,200.0,150.0,0.0,0.1294775901461494,6259.46044921875,4172.9736328125,-24.9053955078125,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0181_eval2011_daily.csv,
HLA2011_S0182,HLA,2011,ok,True,169,6332.398071289063,14207.30712890625,0.0001691894431132,150.0,150.0,250.0,150.0,0.0,0.1316847494368017,4221.598714192708,4221.598714192708,-49.176019287109376,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0182_eval2011_daily.csv,
