schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
LCA2010_S0120,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,150.0,150.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0120_eval2010_daily.csv,
LCA2010_S0121,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,200.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0121_eval2010_daily.csv,
LCA2010_S0122,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,250.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0122_eval2010_daily.csv,
LCA2010_S0123,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,50.0,150.0,100.0,150.0,0.0,0.06913712685522826,12502.8466796875,4167.615559895833,0.014233398437504263,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0123_eval2010_daily.csv,
LCA2010_S0124,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,150.0,150.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0124_eval2010_daily.csv,
LCA2010_S0125,LCA,2010,ok,True,92,6251.42333984375,10982.69287109375,0.8264479041099548,100.0,150.0,200.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0125_eval2010_daily.csv,
LCA2010_S0126,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,150.0,150.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0126_eval2010_daily.csv,
LCA2010_S0127,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,200.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0127_eval2010_daily.csv,
LCA2010_S0128,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,250.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0128_eval2010_daily.csv,
LCA2010_S0129,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,100.0,150.0,200.0,150.0,0.0,0.06913712685522826,6251.42333984375,4167.615559895833,-24.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0129_eval2010_daily.csv,
LCA2010_S0130,LCA,2010,ok,True,92,6251.42333984375,10979.112548828125,0.8264479041099548,150.0,150.0,250.0,150.0,0.0,0.06913712685522826,4167.615559895833,4167.615559895833,-49.985766601562496,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0130_eval2010_daily.csv,
LCA2010_S0131,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,0.0,225.0,0.0,225.0,0.0,0.06831987526105798,,2794.2824978298613,6.621356201171878,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0131_eval2010_daily.csv,
LCA2010_S0132,LCA,2010,ok,True,92,6287.1356201171875,11064.3359375,0.8351434469223022,50.0,225.0,50.0,225.0,0.0,0.06831987526105798,12574.271240234375,2794.2824978298613,-18.378643798828122,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0132_eval2010_daily.csv,
