schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
SYA2012_S0027,SYA,2012,ok,True,135,6935.3009033203125,12414.681396484375,0.8978403806686401,0.0,75.0,0.0,75.0,0.0,0.1233549881864477,,9247.06787109375,50.60300903320312,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2012_daily.csv,
SYA2012_S0027,SYA,2014,ok,True,144,7085.7855224609375,13544.141845703125,0.7754228711128235,0.0,75.0,0.0,75.0,0.023640926306446392,0.14938737100197208,,9447.714029947916,52.10785522460938,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2014_daily.csv,
SYA2012_S0027,SYA,2015,ok,True,143,6871.4178466796875,13007.81982421875,0.7713502645492554,0.0,75.0,0.0,75.0,0.0,0.1345129275655413,,9161.890462239584,49.96417846679688,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0027_eval2015_daily.csv,
SYA2012_S0036,SYA,2012,ok,True,135,6925.41259765625,12253.323974609375,0.8838236927986145,50.0,75.0,50.0,75.0,0.0,0.1254189712029916,13850.8251953125,9233.883463541666,25.504125976562506,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2012_daily.csv,
SYA2012_S0036,SYA,2014,ok,True,144,7237.7703857421875,13720.711669921875,0.8137565851211548,50.0,75.0,50.0,75.0,0.0,0.14459792069262928,14475.540771484375,9650.360514322916,28.627703857421878,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2014_daily.csv,
SYA2012_S0036,SYA,2015,ok,True,143,6976.5203857421875,13135.4541015625,0.7982124090194702,50.0,75.0,50.0,75.0,0.0,0.13563024164079787,13953.040771484375,9302.027180989584,26.01520385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0036_eval2015_daily.csv,
SYA2012_S0045,SYA,2012,ok,True,135,6925.41259765625,12253.323974609375,0.8838236927986145,50.0,75.0,100.0,75.0,0.0,0.1254189712029916,13850.8251953125,9233.883463541666,25.504125976562506,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2012_daily.csv,
SYA2012_S0045,SYA,2014,ok,True,144,7237.7703857421875,13720.711669921875,0.8137565851211548,50.0,75.0,100.0,75.0,0.0,0.14459792069262928,14475.540771484375,9650.360514322916,28.627703857421878,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2014_daily.csv,
SYA2012_S0045,SYA,2015,ok,True,143,6976.5203857421875,13135.4541015625,0.7982124090194702,50.0,75.0,100.0,75.0,0.0,0.13563024164079787,13953.040771484375,9302.027180989584,26.01520385742188,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0045_eval2015_daily.csv,
SYA2012_S0079,SYA,2012,ok,True,135,6820.645751953125,12573.004150390625,0.8268570899963379,0.0,75.0,0.0,75.0,0.0,0.12096356771610402,,9094.1943359375,49.456457519531256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2012_daily.csv,
SYA2012_S0079,SYA,2014,ok,True,144,6813.126220703125,13075.047607421875,0.7254325747489929,0.0,75.0,0.0,75.0,0.018192778134511575,0.14158036249379316,,9084.168294270834,49.381262207031256,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2014_daily.csv,
SYA2012_S0079,SYA,2015,ok,True,143,6610.2239990234375,12493.35693359375,0.6973744630813599,0.0,75.0,0.0,75.0,0.0,0.1288018003627137,,8813.631998697916,47.35223999023438,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0079_eval2015_daily.csv,
SYA2012_S0235,SYA,2012,ok,True,135,6773.3258056640625,12477.802734375,0.8128847479820251,0.0,75.0,0.0,75.0,0.0,0.12152136431799995,,9031.10107421875,48.98325805664062,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2012_daily.csv,
SYA2012_S0235,SYA,2014,ok,True,144,6874.4927978515625,13099.98291015625,0.7092056274414062,0.0,75.0,0.0,75.0,0.017315606586635113,0.14425110837651622,,9165.990397135416,49.99492797851563,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2014_daily.csv,
SYA2012_S0235,SYA,2015,ok,True,143,6581.53564453125,12472.56591796875,0.6975832581520081,0.0,75.0,0.0,75.0,0.0,0.12876226101721916,,8775.380859375,47.0653564453125,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0235_eval2015_daily.csv,
SYA2012_S0001,SYA,2012,ok,True,135,2693.1094360351562,4875.087585449219,0.2015940099954605,0.0,0.0,0.0,0.0,0.0,0.18894308849617286,,,26.931094360351562,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0001_eval2012_daily.csv,
SYA2012_S0001,SYA,2014,ok,True,144,2729.5013427734375,5343.85498046875,0.1960136741399765,0.0,0.0,0.0,0.0,0.0,0.20650000621875128,,,27.295013427734375,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0001_eval2014_daily.csv,
SYA2012_S0001,SYA,2015,ok,True,143,2669.547119140625,5058.905944824219,0.19640682637691498,0.0,0.0,0.0,0.0,0.0,0.19679823663684873,,,26.695471191406252,Leave_One_experiments/offline_schedule_search/daily_outputs/SYA/SYA_SYA2012_S0001_eval2015_daily.csv,
