schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes,expert_type,copied_daily_csv_path
LCA2010_S0461,LCA,2009,ok,True,102,8860.01953125,17253.592529296875,1.7847366333007812,50.0,150.0,100.0,150.0,0.0,0.0157768860751507,17720.0390625,5906.6796875,26.10019531250001,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0461_eval2009_daily.csv,,pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0461_eval2009_daily.csv
LCA2010_S0313,LCA,2010,ok,True,92,8008.47412109375,15525.62255859375,1.5073648691177368,0.0,150.0,0.0,150.0,0.0,0.0037813193124273,,5338.982747395833,42.58474121093751,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0313_eval2010_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0313_eval2010_daily.csv
LCA2010_S0313,LCA,2011,ok,True,102,8909.713134765625,17662.369384765625,1.8265035152435305,0.0,150.0,0.0,150.0,0.0,0.0298672522984299,,5939.808756510417,51.59713134765626,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0313_eval2011_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0313_eval2011_daily.csv
LCA2010_S0313,LCA,2008,ok,True,105,9245.798950195312,17661.053466796875,1.72940993309021,0.0,150.0,0.0,150.0,0.0,0.0253194610277811,,6163.865966796875,54.95798950195312,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0313_eval2008_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0313_eval2008_daily.csv
LCA2010_S0313,LCA,2009,ok,True,102,8864.37744140625,17288.37646484375,1.79049813747406,0.0,150.0,0.0,150.0,0.0,0.015838941522673,,5909.5849609375,51.143774414062506,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0313_eval2009_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0313_eval2009_daily.csv
LCA2010_S0261,LCA,2010,ok,True,92,7986.758422851562,14845.5712890625,1.479308843612671,0.0,150.0,0.0,150.0,0.0,0.0163659647755,,5324.505615234375,42.367584228515625,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0261_eval2010_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0261_eval2010_daily.csv
LCA2010_S0261,LCA,2011,ok,True,102,8712.810668945312,15827.498779296877,1.736666202545166,0.0,150.0,0.0,150.0,0.0,0.0456991265801822,,5808.540445963542,49.62810668945313,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0261_eval2011_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0261_eval2011_daily.csv
LCA2010_S0261,LCA,2008,ok,True,105,7987.62451171875,15430.33447265625,1.6738848686218262,0.0,150.0,0.0,150.0,0.0,0.0363148308935619,,5325.0830078125,42.37624511718751,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0261_eval2008_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0261_eval2008_daily.csv
LCA2010_S0261,LCA,2009,ok,True,102,8606.021728515625,15778.6181640625,1.7108943462371826,0.0,150.0,0.0,150.0,0.0,0.03510116537412,,5737.347819010417,48.560217285156256,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0261_eval2009_daily.csv,,top_profit;pareto_balanced;medium_input_stable,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0261_eval2009_daily.csv
LCA2010_S0443,LCA,2010,ok,True,92,7983.848266601562,15433.43017578125,1.4890772104263306,0.0,150.0,0.0,150.0,0.0059213223664656,0.0002987663383069,,5322.565511067708,42.33848266601562,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0443_eval2010_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0443_eval2010_daily.csv
LCA2010_S0443,LCA,2011,ok,True,102,8904.3798828125,17632.640380859375,1.822607398033142,0.0,150.0,0.0,150.0,0.0025596332316305,0.0282999680322759,,5936.253255208333,51.543798828125006,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0443_eval2011_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0443_eval2011_daily.csv
LCA2010_S0443,LCA,2008,ok,True,105,9245.888671875,17642.943115234375,1.727534294128418,0.0,150.0,0.0,150.0,0.0,0.0269537942750113,,6163.92578125,54.95888671875001,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0443_eval2008_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0443_eval2008_daily.csv
LCA2010_S0443,LCA,2009,ok,True,102,8863.046875,17287.04345703125,1.79049813747406,0.0,150.0,0.0,150.0,0.0,0.0160237281930212,,5908.697916666667,51.130468750000006,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0443_eval2009_daily.csv,,top_profit;pareto_balanced,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0443_eval2009_daily.csv
LCA2010_S0244,LCA,2010,ok,True,92,6856.1669921875,13806.1279296875,1.5114079713821411,50.0,75.0,50.0,75.0,0.0,0.1004286706447601,13712.333984375,9141.555989583334,24.81166992187501,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0244_eval2010_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0244_eval2010_daily.csv
LCA2010_S0244,LCA,2011,ok,True,102,7110.6719970703125,14288.189697265623,1.3181580305099487,50.0,75.0,50.0,75.0,0.0,0.1290057739790748,14221.343994140623,9480.89599609375,27.356719970703125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0244_eval2011_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0244_eval2011_daily.csv
LCA2010_S0244,LCA,2008,ok,True,105,7431.806640625,14180.723876953123,1.115889072418213,50.0,75.0,50.0,75.0,0.0,0.1316338567506699,14863.61328125,9909.075520833334,30.56806640625,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0244_eval2008_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0244_eval2008_daily.csv
LCA2010_S0244,LCA,2009,ok,True,102,7053.47412109375,14146.177978515623,1.3803949356079102,50.0,75.0,50.0,75.0,0.0,0.1214822729428609,14106.9482421875,9404.632161458334,26.784741210937497,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0244_eval2009_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0244_eval2009_daily.csv
LCA2010_S0253,LCA,2010,ok,True,92,6856.1669921875,13806.1279296875,1.5114079713821411,50.0,75.0,100.0,75.0,0.0,0.1004286706447601,13712.333984375,9141.555989583334,24.81166992187501,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0253_eval2010_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0253_eval2010_daily.csv
LCA2010_S0253,LCA,2011,ok,True,102,7110.6719970703125,14288.189697265623,1.3181580305099487,50.0,75.0,100.0,75.0,0.0,0.1290057739790748,14221.343994140623,9480.89599609375,27.356719970703125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0253_eval2011_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0253_eval2011_daily.csv
LCA2010_S0253,LCA,2008,ok,True,105,7431.806640625,14180.723876953123,1.115889072418213,50.0,75.0,100.0,75.0,0.0,0.1316338567506699,14863.61328125,9909.075520833334,30.56806640625,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0253_eval2008_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0253_eval2008_daily.csv
LCA2010_S0253,LCA,2009,ok,True,102,7053.47412109375,14146.177978515623,1.3803949356079102,50.0,75.0,100.0,75.0,0.0,0.1214822729428609,14106.9482421875,9404.632161458334,26.784741210937497,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0253_eval2009_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0253_eval2009_daily.csv
LCA2010_S0238,LCA,2010,ok,True,92,6808.185424804688,13668.565673828123,1.479308843612671,50.0,75.0,50.0,75.0,0.0,0.1025682551705318,13616.370849609377,9077.58056640625,24.33185424804688,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0238_eval2010_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0238_eval2010_daily.csv
LCA2010_S0238,LCA,2011,ok,True,102,7031.199951171875,14140.347900390623,1.2828115224838257,50.0,75.0,50.0,75.0,0.0,0.1310650846537421,14062.39990234375,9374.933268229166,26.561999511718756,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0238_eval2011_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0238_eval2011_daily.csv
LCA2010_S0238,LCA,2008,ok,True,105,7428.329467773437,14241.402587890623,1.1201766729354858,50.0,75.0,50.0,75.0,0.0,0.1318811893463135,14856.658935546877,9904.439290364584,30.53329467773437,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0238_eval2008_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0238_eval2008_daily.csv
LCA2010_S0238,LCA,2009,ok,True,102,7039.23583984375,14123.690185546877,1.367977261543274,50.0,75.0,50.0,75.0,0.0,0.1225192605280408,14078.4716796875,9385.647786458334,26.64235839843751,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0238_eval2009_daily.csv,,low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0238_eval2009_daily.csv
LCA2010_S0235,LCA,2010,ok,True,92,6756.5509033203125,13615.36376953125,1.479308843612671,0.0,75.0,0.0,75.0,0.0,0.1055705100297927,,9008.734537760416,48.81550903320313,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0235_eval2010_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0235_eval2010_daily.csv
LCA2010_S0235,LCA,2011,ok,True,102,7061.177368164063,14175.87158203125,1.286710500717163,0.0,75.0,0.0,75.0,0.0,0.1308822187722898,,9414.903157552084,51.86177368164063,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0235_eval2011_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0235_eval2011_daily.csv
LCA2010_S0235,LCA,2008,ok,True,105,7431.153564453125,14255.482177734377,1.1297998428344729,0.0,75.0,0.0,75.0,0.0,0.1310456917399451,,9908.204752604166,55.56153564453125,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0235_eval2008_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0235_eval2008_daily.csv
LCA2010_S0235,LCA,2009,ok,True,102,7057.9693603515625,14155.125732421877,1.384330987930298,0.0,75.0,0.0,75.0,0.0,0.1208338410246605,,9410.625813802084,51.82969360351562,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0235_eval2009_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0235_eval2009_daily.csv
LCA2010_S0079,LCA,2010,ok,True,92,5999.26025390625,10776.4599609375,0.8351434469223022,0.0,75.0,0.0,75.0,0.0,0.0974958156761915,,7999.013671875,41.2426025390625,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0079_eval2010_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0079_eval2010_daily.csv
LCA2010_S0079,LCA,2011,ok,True,102,6698.939208984375,12371.619873046877,1.0225955247879028,0.0,75.0,0.0,75.0,0.0,0.1356693114720139,,8931.9189453125,48.23939208984375,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0079_eval2011_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0079_eval2011_daily.csv
LCA2010_S0079,LCA,2008,ok,True,105,7212.7587890625,13065.0146484375,1.071410894393921,0.0,75.0,0.0,75.0,0.0,0.1441496156510852,,9617.01171875,53.37758789062501,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0079_eval2008_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0079_eval2008_daily.csv
LCA2010_S0079,LCA,2009,ok,True,102,6560.416870117188,11936.58203125,1.009166598320007,0.0,75.0,0.0,75.0,0.0,0.1205647324814516,,8747.222493489584,46.85416870117187,Leave_One_experiments/offline_schedule_search/daily_outputs/LCA/LCA_LCA2010_S0079_eval2009_daily.csv,,top_profit;low_input_within_5pct_yield_loss;low_input_within_10pct_yield_loss,Leave_One_experiments\expert_dataset_augmentation\daily_outputs\LCA\LCA_LCA2010_S0079_eval2009_daily.csv
