station,year,policy_name,step_index,date,doy,dap,action_dict_before_normalization,normalized_action,real_action,obs_keys,dap_from_obs,topwt,grnwt,xlai,swfac,nstres,totir,tofer,reward,done,elapsed_time_this_step_seconds,elapsed_time_total_seconds,last_successful_stage,slow_step_detected
HLA,2007,null_zero,32,2007-06-01,152,28,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",29.0,21.595640182495117,0.0,0.03860723599791527,0.0,0.0,0.0,0.0,1.5956401824951172,False,0.004147,0.00444,env.step_completed,False
HLA,2007,null_zero,33,2007-06-02,153,29,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",30.0,27.074525356292725,0.0,0.05255618691444397,0.0,0.0,0.0,0.0,5.478885173797607,False,0.004918,0.005358,env.step_completed,False
HLA,2007,null_zero,34,2007-06-03,154,30,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",31.0,31.772291660308838,0.0,0.06378336995840073,0.0,0.015934228897094727,0.0,0.0,4.697766304016113,False,0.006015,0.006434,env.step_completed,False
HLA,2007,null_zero,35,2007-06-04,155,31,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",32.0,35.8920693397522,0.0,0.07228264957666397,0.0,0.1216738224029541,0.0,0.0,4.119777679443359,False,0.004392,0.004644,env.step_completed,False
HLA,2007,null_zero,36,2007-06-05,156,32,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",33.0,42.964019775390625,0.0,0.08611005544662476,0.0,0.1819806694984436,0.0,0.0,7.071950435638428,False,0.004773,0.005041,env.step_completed,False
HLA,2007,null_zero,37,2007-06-06,157,33,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",34.0,51.65224552154541,0.0,0.1017683818936348,0.0,0.2638314366340637,0.0,0.0,8.688225746154785,False,0.005355,0.00568,env.step_completed,False
HLA,2007,null_zero,38,2007-06-07,158,34,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",35.0,64.26777362823486,0.0,0.12306347489356995,0.0,0.41665780544281006,0.0,0.0,12.615528106689453,False,0.00451,0.004782,env.step_completed,False
HLA,2007,null_zero,39,2007-06-08,159,35,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",36.0,78.98511409759521,0.0,0.14551755785942078,0.0,0.5485268235206604,0.0,0.0,14.717340469360352,False,0.004773,0.005307,env.step_completed,False
HLA,2007,null_zero,40,2007-06-09,160,36,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",37.0,99.21357154846191,0.0,0.17451220750808716,0.0,0.6778554022312164,0.0,0.0,20.2284574508667,False,0.005535,0.005878,env.step_completed,False
HLA,2007,null_zero,41,2007-06-10,161,37,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",38.0,108.34969520568848,0.0,0.1955697238445282,0.0,0.7755638509988785,0.0,0.0,9.136123657226562,False,0.004199,0.004444,env.step_completed,False
HLA,2007,null_zero,42,2007-06-11,162,38,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",39.0,108.30840110778809,0.0,0.18585796654224396,0.0,0.798799991607666,0.0,0.0,-0.041294097900390625,False,0.004992,0.005359,env.step_completed,False
HLA,2007,null_zero,43,2007-06-12,163,39,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",40.0,108.28356742858887,0.0,0.1766132265329361,0.0,0.798799991607666,0.0,0.0,-0.018551922985352576,False,0.004219,0.004506,env.step_completed,False
HLA,2007,null_zero,44,2007-06-13,164,40,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",41.0,108.25401306152344,0.0,0.167846217751503,0.0,0.798799991607666,0.0,0.0,-0.018690004653763026,False,0.003913,0.004142,env.step_completed,False
HLA,2007,null_zero,45,2007-06-14,165,41,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",42.0,108.23415756225586,0.0,0.15950411558151245,0.0,0.798799991607666,0.0,0.0,-0.009036525734700263,False,0.004769,0.005167,env.step_completed,False
HLA,2007,null_zero,46,2007-06-15,166,42,"{""amir"": 0.0, ""anfer"": 0.0}","{""amir"": -1.0, ""anfer"": -1.0}","{""amir"": 0.0, ""anfer"": 0.0}","[""cumsumfert"", ""dap"", ""dtt"", ""ep"", ""grnwt"", ""istage"", ""nstres"", ""rtdep"", ""srad"", ""sw"", ""swfac"", ""tmax"", ""topwt"", ""totir"", ""vstage"", ""wtdep"", ""xlai""]",43.0,108.20438385009766,0.0,0.15161553025245667,0.0,0.798799991607666,0.0,0.0,-0.012680769141297787,False,0.005445,0.005723,env.step_completed,False
