site,agent,dap,swfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
YC,expert,95.0,0.0,0.07401371002197266,,17204.593505859375,6401.8878173828125,2.7080867290496826,3.2715978622436523,19.999998092651367,260.88495666032844,-1.0,-1.0,0.0,0.0
YC,expert,96.0,0.0,0.07872587442398071,,17417.618408203125,6638.9947509765625,2.5604190826416016,2.4930121898651123,29.999996185302734,63.365691774257215,-0.6000000238418579,-1.0,0.0,9.999999403953552
YC,expert,97.0,0.0,0.09802556037902832,,17491.107177734375,6876.1016845703125,2.3924314975738525,0.8879827857017517,29.999996185302734,73.74721354245227,-1.0,-1.0,0.0,0.0
YC,expert,98.0,0.0,0.11710363626480103,,17590.194091796875,7113.2086181640625,2.26100492477417,1.1385267972946167,29.999996185302734,99.34726869218103,-1.0,-1.0,0.0,0.0
YC,expert,99.0,0.0,0.1269139051437378,,17666.8212890625,7350.3155517578125,2.1619675159454346,0.8303676843643188,29.999996185302734,76.87305059394384,-1.0,-1.0,0.0,0.0
YC,expert,100.0,0.0,0.1400238275527954,,17743.731689453125,7581.77734375,2.071956157684326,0.8324198722839355,29.999996185302734,77.12888623830877,-1.0,-1.0,0.0,0.0
YC,expert,101.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,2.629563808441162,29.999996185302734,0.21848584768377144,-1.0,-1.0,0.0,0.0
YC,expert,102.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,0.6939253211021423,29.999996185302734,0.21848584768377144,-1.0,-1.0,0.0,0.0
YC,expert,103.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,1.133476972579956,29.999996185302734,0.21848584768377144,-1.0,-1.0,0.0,0.0
YC,expert,104.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,1.808586597442627,29.999996185302734,0.21848584768377144,-1.0,-1.0,0.0,0.0
YC,expert,105.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,3.075004816055298,29.999996185302734,0.21848584768377144,-1.0,-1.0,0.0,0.0
YC,expert,105.0,0.0,0.1494317650794983,,17743.731689453125,7581.77734375,2.071956157684326,3.075004816055298,29.999996185302734,0.0,-1.0,-1.0,0.0,0.0
