site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
SY,null,57.0,0.0,,0.24695688486099243,,1321.4544677734375,0.0,1.2163993120193481,3.5028629302978516,0.0,73.82053067149943,-1.0,-1.0,0.0,0.0
SY,null,58.0,0.0,,0.262580931186676,,1395.1710510253906,0.0,1.2249841690063477,2.809375762939453,0.0,74.4497053558582,-1.0,-1.0,0.0,0.0
SY,null,59.0,0.0,,0.2771233916282654,,1473.7081909179688,0.0,1.232740879058838,3.302427291870117,0.0,79.286908486345,-1.0,-1.0,0.0,0.0
SY,null,60.0,0.0,,0.2926555275917053,,1495.1504516601562,0.0,1.2081116437911987,0.36066877841949463,0.0,22.092645946085675,-1.0,-1.0,0.0,0.0
SY,null,61.0,0.0,,0.3118160367012024,,1571.3545227050781,0.0,1.2315951585769653,1.2761098146438599,0.0,76.74303530952257,-1.0,-1.0,0.0,0.0
SY,null,62.0,0.0,,0.29933327436447144,,1641.9175720214844,0.0,1.2337406873703003,1.1776223182678223,0.0,70.92986017143045,-1.0,-1.0,0.0,0.0
SY,null,63.0,0.0,,0.3199653625488281,,1726.3139343261719,0.0,1.2347530126571655,1.7678143978118896,0.0,84.75824553186261,-1.0,-1.0,0.0,0.0
SY,null,64.0,0.0,,0.3347454071044922,,1805.8311462402344,0.0,1.2285233736038208,3.949071168899536,0.0,79.8058669238517,-1.0,-1.0,0.0,0.0
SY,null,65.0,0.0,,0.35556161403656006,,1881.2997436523438,0.0,1.2169591188430786,3.8308417797088623,0.0,75.75356405659761,-1.0,-1.0,0.0,0.0
SY,null,66.0,0.0,,0.3714714050292969,,1953.2444763183594,0.0,1.2016419172286987,3.7149477005004883,0.0,72.35004782065077,-1.0,-1.0,0.0,0.0
SY,null,67.0,0.0,,0.37860649824142456,,2027.7603149414062,0.0,1.1855666637420654,2.4206905364990234,0.0,75.02295061927464,-1.0,-1.0,0.0,0.0
SY,null,68.0,0.0,,0.3814278841018677,,2092.6437377929688,0.0,1.1657781600952148,1.2941350936889648,0.0,65.55908127475941,-1.0,-1.0,0.0,0.0
SY,null,69.0,0.0,,0.3790760636329651,,2164.412384033203,0.0,1.1476436853408813,2.529151678085327,0.0,72.43464417709,-1.0,-1.0,0.0,0.0
SY,null,70.0,0.0,,0.3728998303413391,,2239.5205688476562,0.0,1.1302895545959473,2.5946407318115234,0.0,75.7825457041098,-1.0,-1.0,0.0,0.0
SY,null,71.0,0.0,,0.3669024109840393,,2313.050994873047,0.0,1.1125155687332153,2.341352939605713,0.0,74.21153766275506,-1.0,-1.0,0.0,0.0
SY,null,72.0,0.0,,0.36758434772491455,,2345.0599670410156,0.0,1.0844985246658325,0.6269568800926208,0.0,32.584257618885914,-1.0,-1.0,0.0,0.0
SY,null,73.0,0.0,,0.36837267875671387,,2409.658660888672,0.0,1.0652867555618286,3.5142250061035156,0.0,65.14394379843907,-1.0,-1.0,0.0,0.0
SY,null,74.0,0.0,,0.36053991317749023,,2479.2047119140625,0.0,1.0482399463653564,3.2403554916381836,0.0,70.2193763551024,-1.0,-1.0,0.0,0.0
SY,null,75.0,0.0,,0.34750431776046753,,2559.171905517578,0.0,1.0348409414291382,2.1527366638183594,0.0,80.61571106230167,-1.0,-1.0,0.0,0.0
SY,null,76.0,0.0,,0.3340662121772766,,2624.4253540039062,0.0,1.0188510417938232,1.2667936086654663,0.0,65.90804001990159,-1.0,-1.0,0.0,0.0
SY,null,77.0,0.0,,0.32605594396591187,,2705.3067016601562,0.0,1.007494568824768,2.8073439598083496,0.0,81.5334094419845,-1.0,-1.0,0.0,0.0
SY,null,78.0,0.0,,0.3186952471733093,,2763.9218139648438,0.0,0.9773246049880981,1.406050682067871,0.0,59.38307677383779,-1.0,-1.0,0.0,0.0
