site,agent,dap,swfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
YC,null,64.0,0.0,0.47410327196121216,,3001.7495727539062,0.0,0.7007392048835754,1.6602716445922852,0.0,36.961301385068765,-1.0,-1.0,0.0,0.0
YC,null,65.0,0.0,0.46462488174438477,,2980.0836181640625,0.0,0.675494372844696,0.19649457931518555,0.0,-21.31861022337256,-1.0,-1.0,0.0,0.0
YC,null,66.0,0.0,0.4510999321937561,,3042.5296020507812,0.0,0.65153968334198,2.2597711086273193,0.0,62.655197947056976,-1.0,-1.0,0.0,0.0
YC,null,67.0,0.0,0.42753636837005615,,3105.7833862304688,0.0,0.6290742754936218,2.2895071506500244,0.0,63.4632460607683,-1.0,-1.0,0.0,0.0
YC,null,68.0,0.0,0.42066800594329834,,3134.449462890625,0.0,0.607563316822052,1.481705665588379,0.0,28.96225623917275,-1.0,-1.0,0.0,0.0
YC,null,69.0,0.0,0.41112279891967773,,3193.9950561523438,84.20784950256348,0.5870296955108643,1.232108473777771,0.0,59.81663566994922,-1.0,-1.0,0.0,0.0
YC,null,70.0,0.0,0.4253331422805786,,3238.9956665039062,128.3381748199463,0.5668423175811768,0.9693957567214966,0.0,45.24772517305424,-1.0,-1.0,0.0,0.0
YC,null,71.0,0.0,0.41187024116516113,,3295.28076171875,172.46850967407227,0.5476672053337097,1.4282394647598267,0.0,56.530144182218265,-1.0,-1.0,0.0,0.0
YC,null,72.0,0.0,0.4052177667617798,,3351.0479736328125,216.59883499145508,0.5292925834655762,1.6031477451324463,0.0,56.06760108036866,-1.0,-1.0,0.0,0.0
YC,null,73.0,0.0,0.40062057971954346,,3395.17822265625,260.7291603088379,0.5116358399391174,1.6417219638824463,0.0,44.47421788299761,-1.0,-1.0,0.0,0.0
YC,null,74.0,0.0,0.39703649282455444,,3413.984375,304.85950469970703,0.49464452266693115,0.3599136769771576,0.0,19.17638270301355,-1.0,-1.0,0.0,0.0
YC,null,75.0,0.0,0.38782256841659546,,3472.4163818359375,348.98983001708984,0.4784073233604431,1.405036211013794,0.0,58.78122042266829,-1.0,-1.0,0.0,0.0
YC,null,76.0,0.0,0.37233078479766846,,3527.5692749023438,393.1201171875,0.46301189064979553,1.6467645168304443,0.0,55.52219785123149,-1.0,-1.0,0.0,0.0
YC,null,77.0,0.0,0.36954039335250854,,3571.6995239257812,437.2504425048828,0.44816577434539795,1.5266344547271729,0.0,44.51502119100672,-1.0,-1.0,0.0,0.0
YC,null,78.0,0.0,0.36285996437072754,,3615.8297729492188,481.38072967529297,0.4339205026626587,1.3379143476486206,0.0,44.49787258570666,-1.0,-1.0,0.0,0.0
YC,null,79.0,0.0,0.3542412519454956,,3659.9603271484375,525.5110549926758,0.42028382420539856,1.3055243492126465,0.0,44.51017682171436,-1.0,-1.0,0.0,0.0
