scenario,station_code,year,split,water_cost,nitrogen_cost,season_irrigation_cap,season_n_cap,total_irrigation,total_n,final_topwt,final_grnwt,mean_swfac,max_swfac,swfac_stress_days_gt_0p05,mean_nstres,max_nstres,nstres_days_gt_0p05,profit_simple,irrigation_event_count,n_event_count,irrigation_during_or_before_swfac_stress,fertilization_during_or_before_nstres,decision_reasonableness_label,run_status,daily_csv_path,baseline_final_grnwt,irrigation_cap_fraction,n_cap_fraction,yield_fraction_vs_baseline,case_recommended
C_cap_low,YCA,2012,eval,0.1,0.25,100.0,180.0,100.0,180.0,17445.74462890625,7907.7276611328125,0.0,0.0,0,0.0159189371835617,0.2129106521606445,10,24.07727661132813,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/C_cap_low/daily_outputs/YCA/2012_ppo_daily.csv,7861.51123046875,1.0,1.0,1.0058788226982291,False
C_cap_low,YCA,2023,eval,0.1,0.25,100.0,180.0,100.0,180.0,21350.22705078125,9223.68408203125,0.0,0.0,0,0.0593451746960276,0.4277825355529785,31,37.23684082031251,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/C_cap_low/daily_outputs/YCA/2023_ppo_daily.csv,9577.166137695312,1.0,1.0,0.9630911638597589,False
D_cost_high_cap_low,FQA,2007,train,0.3,0.5,100.0,180.0,100.0,180.0,13178.97216796875,7137.5494384765625,0.0,0.0,0,0.001096191271296,0.0253568887710571,0,-48.62450561523437,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2007_ppo_daily.csv,7078.95263671875,1.0,1.0,1.0082776089578378,False
D_cost_high_cap_low,FQA,2008,train,0.3,0.5,100.0,180.0,100.0,180.0,12471.397705078123,7083.3343505859375,0.0263731666973658,0.3299441337585449,12,0.0085048579034351,0.1768333911895752,6,-49.16665649414063,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2008_ppo_daily.csv,7234.488525390625,1.0,1.0,0.9791064462575084,False
D_cost_high_cap_low,FQA,2016,train,0.3,0.5,100.0,180.0,100.0,180.0,12608.51318359375,6537.365112304688,0.0314846245609984,0.4583096504211426,12,0.0093734641464389,0.1750788688659668,6,-54.62634887695313,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2016_ppo_daily.csv,7358.621826171875,1.0,1.0,0.8883953091669581,False
D_cost_high_cap_low,FQA,2020,train,0.3,0.5,100.0,180.0,100.0,180.0,13826.0400390625,7967.034912109375,0.0,0.0,0,0.0060776019325623,0.1222737431526184,5,-40.32965087890625,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2020_ppo_daily.csv,7990.3179931640625,1.0,1.0,0.9970860883040441,False
D_cost_high_cap_low,FQA,2023,train,0.3,0.5,100.0,180.0,100.0,180.0,14356.112060546877,7651.9281005859375,0.0151375196874141,0.4220503568649292,5,0.0001450416942437,0.0121910572052001,0,-43.48071899414062,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2023_ppo_daily.csv,8224.324340820312,1.0,1.0,0.9304020346822457,False
D_cost_high_cap_low,FQA,2005,eval,0.3,0.5,100.0,180.0,100.0,180.0,13330.52978515625,7428.701171875,0.0,0.0,0,0.0001207035366851,0.0121910572052001,0,-45.71298828124999,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2005_ppo_daily.csv,7339.745483398437,1.0,1.0,1.0121197238620563,False
D_cost_high_cap_low,FQA,2011,eval,0.3,0.5,100.0,180.0,100.0,180.0,10854.337158203123,5566.246948242188,0.0020324842496351,0.1724855303764343,2,0.0001108277927745,0.0121910572052001,0,-64.33753051757813,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2011_ppo_daily.csv,5627.327880859375,1.0,1.0,0.9891456595545205,False
D_cost_high_cap_low,FQA,2015,eval,0.3,0.5,100.0,180.0,100.0,180.0,12357.9443359375,6952.554931640625,0.0,0.0,0,0.0001183597786912,0.0121910572052001,0,-50.474450683593744,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2015_ppo_daily.csv,6931.538696289063,1.0,1.0,1.0030319725925807,False
D_cost_high_cap_low,FQA,2019,eval,0.3,0.5,100.0,180.0,100.0,180.0,12035.006103515623,6168.6749267578125,0.0544376761541454,0.5403423309326172,17,0.0017998639596711,0.047032356262207,0,-58.31325073242187,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/FQA/2019_ppo_daily.csv,7603.850708007812,1.0,1.0,0.8112567123735638,False
D_cost_high_cap_low,HLA,2004,train,0.3,0.5,100.0,180.0,100.0,180.0,15427.740478515623,5721.663818359375,0.1536045898390667,1.0,33,0.0377167051179068,0.1847929954528808,41,-62.78336181640625,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2004_ppo_daily.csv,6024.10888671875,1.0,1.0,0.9497942228391372,False
D_cost_high_cap_low,HLA,2020,train,0.3,0.5,100.0,180.0,100.0,180.0,15356.13525390625,6533.75244140625,0.0,0.0,0,0.0940710756243491,0.6303458213806152,53,-54.6624755859375,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2020_ppo_daily.csv,6866.948852539063,1.0,1.0,0.9514782448088843,False
D_cost_high_cap_low,HLA,2021,train,0.3,0.5,100.0,180.0,100.0,180.0,13991.2841796875,5058.9447021484375,0.0,0.0,0,0.024637261884553,0.2774302363395691,19,-69.41055297851562,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2021_ppo_daily.csv,5059.63623046875,1.0,1.0,0.9998633244982815,False
D_cost_high_cap_low,HLA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,17401.357421875,7110.446166992188,0.0,0.0,0,0.0555330263057225,0.582426905632019,27,-48.895538330078125,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2022_ppo_daily.csv,7107.60498046875,1.0,1.0,1.0003997389459947,False
D_cost_high_cap_low,HLA,2023,train,0.3,0.5,100.0,180.0,100.0,180.0,16523.358154296875,6078.2513427734375,0.0,0.0,0,0.031535065692404,0.3847967386245727,19,-59.21748657226562,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2023_ppo_daily.csv,6077.9376220703125,1.0,1.0,1.0000516163084638,False
D_cost_high_cap_low,HLA,2012,eval,0.3,0.5,100.0,180.0,100.0,180.0,1479.8838806152344,0.0,0.0,0.0,0,0.000388971888102,0.0135592222213745,0,-120.0,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2012_ppo_daily.csv,0.0,1.0,1.0,,False
D_cost_high_cap_low,HLA,2013,eval,0.3,0.5,100.0,180.0,100.0,180.0,13692.9150390625,5174.910888671875,0.0,0.0,0,0.0164807143034758,0.2170995473861694,14,-68.25089111328126,7,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2013_ppo_daily.csv,5172.479248046875,1.0,1.0,1.0004701112384198,False
D_cost_high_cap_low,HLA,2015,eval,0.3,0.5,100.0,180.0,100.0,180.0,16562.3193359375,6467.271728515625,0.0,0.0,0,0.1004684611603065,0.5511559247970581,71,-55.32728271484375,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2015_ppo_daily.csv,6969.3353271484375,1.0,1.0,0.9279610500764589,False
D_cost_high_cap_low,HLA,2018,eval,0.3,0.5,100.0,180.0,100.0,180.0,15357.26318359375,6115.9552001953125,0.0,0.0,0,0.0511777496685946,0.4812617897987366,25,-58.84044799804688,6,4,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/HLA/2018_ppo_daily.csv,6115.9259033203125,1.0,1.0,1.0000047902599645,False
D_cost_high_cap_low,LCA,2017,train,0.3,0.5,100.0,180.0,100.0,180.0,17273.553466796875,9037.393798828123,0.0,0.0,0,0.0008389404479493,0.0143405199050903,0,-29.626062011718744,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2017_ppo_daily.csv,9008.58154296875,1.0,1.0,1.0031983121562418,False
D_cost_high_cap_low,LCA,2020,train,0.3,0.5,100.0,180.0,100.0,180.0,17039.7216796875,7748.10546875,0.0,0.0,0,0.0017907308495563,0.0454590916633605,0,-42.5189453125,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2020_ppo_daily.csv,7666.160278320312,1.0,1.0,1.010689209128777,False
D_cost_high_cap_low,LCA,2021,train,0.3,0.5,100.0,180.0,100.0,180.0,19456.50756835937,10687.698974609377,0.0,0.0,0,0.0236921329051256,0.3332675099372864,12,-13.123010253906244,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2021_ppo_daily.csv,10986.47216796875,1.0,1.0,0.9728053565519921,False
D_cost_high_cap_low,LCA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,18910.753173828125,9762.35595703125,0.0,0.0,0,0.0337874356069062,0.414656400680542,12,-22.37644042968749,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2022_ppo_daily.csv,9990.018310546877,1.0,1.0,0.9772110173937044,False
D_cost_high_cap_low,LCA,2023,train,0.3,0.5,100.0,180.0,100.0,180.0,17486.751708984375,7909.62890625,0.0,0.0,0,0.0042642835866321,0.0876195430755615,4,-40.9037109375,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2023_ppo_daily.csv,7888.355712890625,1.0,1.0,1.0026967842391554,False
D_cost_high_cap_low,LCA,2006,eval,0.3,0.5,100.0,180.0,100.0,180.0,16450.850830078125,9160.974731445312,0.0,0.0,0,0.0016644785598832,0.0457441806793212,0,-28.39025268554687,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2006_ppo_daily.csv,8996.990356445312,1.0,1.0,1.0182265811680595,False
D_cost_high_cap_low,LCA,2008,eval,0.3,0.5,100.0,180.0,100.0,180.0,18763.8623046875,10266.890869140623,0.0005532370030301,0.0569834113121032,1,0.0272714883378408,0.3082567453384399,15,-17.33109130859374,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2008_ppo_daily.csv,10768.16650390625,1.0,1.0,0.9534483763244388,False
D_cost_high_cap_low,LCA,2009,eval,0.3,0.5,100.0,180.0,100.0,180.0,17988.013916015625,9266.329956054688,0.0,0.0,0,0.0006413789628778,0.0121910572052001,0,-27.336700439453125,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2009_ppo_daily.csv,9222.07275390625,1.0,1.0,1.0047990515071237,False
D_cost_high_cap_low,LCA,2013,eval,0.3,0.5,100.0,180.0,100.0,180.0,16623.91845703125,8772.174682617188,0.0002918597310781,0.0280185341835021,0,0.0095360285292069,0.1613231301307678,7,-32.27825317382812,6,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/LCA/2013_ppo_daily.csv,8756.2109375,1.0,1.0,1.0018231339138737,False
D_cost_high_cap_low,SYA,2009,train,0.3,0.5,100.0,180.0,100.0,180.0,18628.084716796875,10733.19091796875,0.023481516980789,0.5783271193504333,9,0.063502913629505,0.6720065474510193,23,-12.6680908203125,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2009_ppo_daily.csv,12165.125732421877,1.0,1.0,0.8822918195874616,False
D_cost_high_cap_low,SYA,2014,train,0.3,0.5,100.0,180.0,100.0,180.0,17786.2939453125,9596.509399414062,0.0426408947548932,0.7652264088392258,10,0.0586198408984475,0.5959700644016266,23,-24.03490600585937,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2014_ppo_daily.csv,10363.626708984377,1.0,1.0,0.9259798397692875,False
D_cost_high_cap_low,SYA,2017,train,0.3,0.5,100.0,180.0,100.0,180.0,17353.167724609375,9560.438842773438,0.0211651254158753,0.7118072807788849,5,0.0408685028553009,0.4966541528701782,18,-24.395611572265626,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2017_ppo_daily.csv,10518.133544921877,1.0,1.0,0.9089482275483362,False
D_cost_high_cap_low,SYA,2020,train,0.3,0.5,100.0,180.0,100.0,180.0,17079.464111328125,8896.4111328125,0.0015765260095181,0.217560589313507,1,0.0465710392032844,0.4323989748954773,23,-31.035888671875,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2020_ppo_daily.csv,10000.914916992188,1.0,1.0,0.8895597259503663,False
D_cost_high_cap_low,SYA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,15708.0810546875,9475.679321289062,0.0,0.0,0,0.0580240265584327,0.5520771741867065,19,-25.24320678710937,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2022_ppo_daily.csv,10597.227783203123,1.0,1.0,0.8941658625389044,False
D_cost_high_cap_low,SYA,2008,eval,0.3,0.5,100.0,180.0,100.0,180.0,17429.259033203125,10486.12548828125,0.0,0.0,0,0.0321026990463683,0.4162490367889404,15,-15.138745117187495,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2008_ppo_daily.csv,11073.42529296875,1.0,1.0,0.9469631311767267,False
D_cost_high_cap_low,SYA,2010,eval,0.3,0.5,100.0,180.0,100.0,180.0,15377.76611328125,8493.209838867188,0.0,0.0,0,0.0214737301704867,0.3489353060722351,13,-35.067901611328125,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2010_ppo_daily.csv,8490.496826171875,1.0,1.0,1.000319535211055,False
D_cost_high_cap_low,SYA,2012,eval,0.3,0.5,100.0,180.0,100.0,180.0,16318.516845703123,9612.314453125,0.0,0.0,0,0.0338425847655492,0.4422935247421264,15,-23.876855468749994,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2012_ppo_daily.csv,10106.010131835938,1.0,1.0,0.9511483095434767,False
D_cost_high_cap_low,SYA,2023,eval,0.3,0.5,100.0,180.0,100.0,180.0,17863.328857421875,9837.325439453123,0.0,0.0,0,0.0457184008066205,0.5307583212852478,17,-21.62674560546874,5,5,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/SYA/2023_ppo_daily.csv,10738.28857421875,1.0,1.0,0.9160980701404576,False
D_cost_high_cap_low,YCA,2004,train,0.3,0.5,100.0,180.0,100.0,180.0,12884.66064453125,4624.866638183594,0.0182542412177376,0.5711822509765625,6,0.0944032124851061,0.3407436609268188,52,-73.75133361816407,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2004_ppo_daily.csv,8064.649658203125,1.0,1.0,0.5734739677723403,False
D_cost_high_cap_low,YCA,2014,train,0.3,0.5,100.0,180.0,100.0,180.0,19653.18603515625,9112.919311523438,0.0,0.0,0,0.0340512823835711,0.3397661447525024,18,-28.870806884765628,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2014_ppo_daily.csv,9381.273803710938,1.0,1.0,0.9713946636882779,False
D_cost_high_cap_low,YCA,2015,train,0.3,0.5,100.0,180.0,100.0,180.0,19885.18920898437,9087.095947265623,0.0,0.0,0,0.0285737448268466,0.3327657580375671,15,-29.129040527343747,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2015_ppo_daily.csv,9082.266845703123,1.0,1.0,1.00053170663718,False
D_cost_high_cap_low,YCA,2019,train,0.3,0.5,100.0,180.0,100.0,180.0,17742.978515625,7604.44091796875,0.0,0.0,0,0.0151979179665593,0.1608057022094726,12,-43.955590820312494,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2019_ppo_daily.csv,7598.8336181640625,1.0,1.0,1.0007379158547811,False
D_cost_high_cap_low,YCA,2022,train,0.3,0.5,100.0,180.0,100.0,180.0,18794.78515625,8510.457763671875,0.0,0.0,0,0.0462406575679779,0.3937668800354004,21,-34.89542236328124,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2022_ppo_daily.csv,8496.190795898438,1.0,1.0,1.0016792193250093,False
D_cost_high_cap_low,YCA,2005,eval,0.3,0.5,100.0,180.0,100.0,180.0,18761.768798828125,9116.322631835938,0.0017275096110577,0.1831160187721252,1,0.0414497998525511,0.4082985520362854,19,-28.836773681640626,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2005_ppo_daily.csv,9111.399536132812,1.0,1.0,1.000540322667621,False
D_cost_high_cap_low,YCA,2010,eval,0.3,0.5,100.0,180.0,100.0,180.0,17428.016357421875,7262.713012695312,0.0,0.0,0,0.0104535955190658,0.1401337385177612,8,-47.37286987304687,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2010_ppo_daily.csv,7246.476440429687,1.0,1.0,1.002240616166919,False
D_cost_high_cap_low,YCA,2012,eval,0.3,0.5,100.0,180.0,100.0,180.0,17445.8740234375,7907.742309570312,0.0,0.0,0,0.0159099732126508,0.2127697467803955,10,-40.92257690429688,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2012_ppo_daily.csv,7861.51123046875,1.0,1.0,1.005880686008866,False
D_cost_high_cap_low,YCA,2023,eval,0.3,0.5,100.0,180.0,100.0,180.0,21346.86279296875,9223.738403320312,0.0,0.0,0,0.05936745024219,0.4279667735099792,31,-27.762615966796872,7,6,True,True,cap_saturated,ok,Leave_One_experiments/all_year_direct_ppo_cost_cap_sensitivity/scenarios/D_cost_high_cap_low/daily_outputs/YCA/2023_ppo_daily.csv,9577.166137695312,1.0,1.0,0.9630968358182779,False
